event_id,user_id,event_ts,event_name,platform,device_type,os,app_version,channel,campaign,page,product_hint,city,country
f9dd5f30-c0b4-4dac-b4f5-4bf52969912a,U0063,2025-08-09T11:25:19,page_view,app,tablet,Android,2.8.0,push,winter_sale,checkout,Motor,Tauranga,NZ
172279ed-3927-4745-9546-535c93be6f81,U0063,2025-08-09T11:29:28,support_click,app,tablet,Android,2.8.0,push,winter_sale,support,Home,Tauranga,NZ
3f55183d-0386-4894-8ca2-c78924e15e7b,U0063,2025-08-09T11:30:51,page_view,app,tablet,Android,2.8.0,push,winter_sale,account,Motor,Tauranga,NZ
199ac0f7-8f15-4bcf-a980-2d8419383377,U0063,2025-08-09T11:31:34,login,app,tablet,Android,2.8.0,push,winter_sale,quote_submit,Home,Tauranga,NZ
ab483ace-30a2-4446-b633-c3cfd737c8f7,U0063,2025-08-09T11:33:46,support_click,app,tablet,Android,2.8.0,push,winter_sale,quote_submit,Motor,Tauranga,NZ
5c83ab92-f0bc-4ff7-af86-a71840280d08,U0063,2025-08-09T11:36:04,support_click,app,tablet,Android,2.8.0,push,winter_sale,quote_start,Motor,Tauranga,NZ
bf303eb9-0cb3-48e6-88d5-147a256e943d,U0064,2025-07-23T09:22:57,page_view,web,laptop,Windows,,paid_search,none,home,Motor,Wellington,NZ
09a8837c-0eb2-48dd-b0cc-5f90fbafac64,U0064,2025-07-23T09:23:15,page_view,web,laptop,Windows,,paid_search,none,quote_submit,Motor,Wellington,NZ
94c00eb0-ac44-4e75-ab1b-410049b589b3,U0064,2025-07-23T09:26:32,quote_start,web,laptop,Windows,,paid_search,none,account,Home,Wellington,NZ
cef00dd8-d83c-4d1c-84e6-7e55ee947015,U0064,2025-07-23T09:28:00,quote_details,web,laptop,Windows,,paid_search,none,quote_details,Motor,Wellington,NZ
c2a0452b-b1ad-4089-ab60-e089487d2d38,U0064,2025-07-23T09:31:49,quote_submit,web,laptop,Windows,,paid_search,none,home,Home,Wellington,NZ
6cf89970-2b2b-457f-b8e4-7bc9469c331d,U0064,2025-07-23T09:33:51,support_click,web,laptop,Windows,,paid_search,none,home,Motor,Wellington,NZ
aa8bcd6d-b5e2-4dfd-8852-895f13a7ddc7,U0064,2025-07-28T19:13:39,page_view,web,desktop,Windows,,push,retargeting,account,Motor,Auckland,NZ
0e680864-4503-451e-b282-54693bb90973,U0064,2025-07-28T19:15:45,page_view,web,desktop,Windows,,push,retargeting,quote_details,Contents,Auckland,NZ
30296511-97f9-4049-ad3a-ad0297ee61fc,U0064,2025-07-28T19:17:23,support_click,web,desktop,Windows,,push,retargeting,quote_details,Motor,Auckland,NZ
b5ede8fb-982c-4a0b-a429-9d41815e70bb,U0064,2025-07-28T19:21:49,login,web,desktop,Windows,,push,retargeting,home,Motor,Auckland,NZ
6fae02fb-738c-4f9c-9c1d-aa32ca36a369,U0064,2025-07-28T19:26:23,support_click,web,desktop,Windows,,push,retargeting,quote_submit,Home,Auckland,NZ
871b45b2-392e-45be-851e-dac57a27e96a,U0064,2025-07-28T19:26:32,page_view,web,desktop,Windows,,push,retargeting,quote_start,Home,Auckland,NZ
873a411d-ab80-4c77-a68e-56ed5ad2b8f2,U0064,2025-07-28T19:27:06,support_click,web,desktop,Windows,,push,retargeting,home,Motor,Auckland,NZ
5b5d0ec1-0570-4616-84cd-509bb1be3cee,U0064,2025-08-01T18:45:03,page_view,web,laptop,Linux,,direct,none,home,Contents,Christchurch,NZ
9d051895-314f-49c5-ab34-2605a04f01b0,U0064,2025-08-01T18:48:55,page_view,web,laptop,Linux,,direct,none,support,Home,Christchurch,NZ
dd4d8f97-b60b-4df2-9017-dc72c3afa4fc,U0064,2025-08-01T18:49:34,login,web,laptop,Linux,,direct,none,home,Motor,Christchurch,NZ
5ba8fbe2-f6e4-401c-808b-7a9bdd5ad093,U0064,2025-08-02T12:27:40,app_open,app,tablet,Android,2.8.2,direct,none,quote_details,Motor,Hamilton,NZ
2b4169a1-ac86-4edc-a55a-d8413173ebde,U0064,2025-08-02T12:30:45,page_view,app,tablet,Android,2.8.2,direct,none,checkout,Motor,Hamilton,NZ
f25d3d26-c6bd-480d-a760-0746c3aaaa81,U0064,2025-08-12T15:19:24,app_open,app,phone,iOS,2.8.2,social,winter_sale,checkout,Motor,Tauranga,NZ
d2045891-f2f8-4c42-ada6-2575859cfae1,U0064,2025-08-12T15:23:41,page_view,app,phone,iOS,2.8.2,social,winter_sale,home,Motor,Tauranga,NZ
c5ef1b9a-98d9-4a40-ac4f-19e0941e2fe8,U0064,2025-08-12T15:25:22,support_click,app,phone,iOS,2.8.2,social,winter_sale,home,Motor,Tauranga,NZ
61172d5f-6298-4ece-8742-fe8679f2ad40,U0064,2025-08-12T15:29:41,page_view,app,phone,iOS,2.8.2,social,winter_sale,quote_start,Motor,Tauranga,NZ
557a3b1c-ab53-417a-9826-1e256ffe16fc,U0064,2025-08-12T15:32:33,page_view,app,phone,iOS,2.8.2,social,winter_sale,checkout,Home,Tauranga,NZ
29f9ef8e-85c8-48d7-89f4-50edaa3e29d6,U0064,2025-08-12T15:35:47,page_view,app,phone,iOS,2.8.2,social,winter_sale,home,Motor,Tauranga,NZ
42a309ee-86bb-472d-8b42-2d1058c83bb6,U0064,2025-08-12T15:37:23,support_click,app,phone,iOS,2.8.2,social,winter_sale,checkout,Motor,Tauranga,NZ
3b1c9cdf-1003-4e4f-a643-0bb5918abb84,U0064,2025-08-12T15:41:38,login,app,phone,iOS,2.8.2,social,winter_sale,support,Home,Tauranga,NZ
3cd867f5-06ed-4354-8328-fb9745ef1a3e,U0065,2025-07-28T07:10:10,page_view,web,laptop,Linux,,social,none,support,Motor,Wellington,NZ
a733a434-0b7c-4829-99fc-637d1b21dc82,U0065,2025-07-28T07:10:41,page_view,web,laptop,Linux,,social,none,support,Motor,Wellington,NZ
3a35a2fd-1026-477d-84c6-a53ce3f300f9,U0065,2025-07-28T07:15:38,quote_start,web,laptop,Linux,,social,none,home,Motor,Wellington,NZ
32fe296d-6983-4b76-b660-bcd211772d1c,U0065,2025-07-28T07:19:19,quote_details,web,laptop,Linux,,social,none,home,Motor,Wellington,NZ
9273dbf5-519b-461f-8caf-4b89312745bf,U0065,2025-07-28T07:23:39,quote_submit,web,laptop,Linux,,social,none,quote_submit,Motor,Wellington,NZ
58355236-c3d6-4408-8a8c-95a441edd8db,U0065,2025-07-28T07:27:35,login,web,laptop,Linux,,social,none,quote_details,Home,Wellington,NZ
f7d75090-7a5a-4370-ac64-865b76a8ba16,U0065,2025-07-28T07:31:04,login,web,laptop,Linux,,social,none,quote_submit,Motor,Wellington,NZ
8111ebf6-ef70-4ee0-b5d5-84863be257ff,U0065,2025-07-28T07:32:22,login,web,laptop,Linux,,social,none,home,Motor,Wellington,NZ
06a9779e-b6e1-4517-98c7-dd3a3e45bcbc,U0065,2025-07-31T15:20:34,page_view,web,desktop,macOS,,paid_search,none,checkout,Motor,Auckland,NZ
b1cb2231-f580-48d5-ae4a-22fbc3188fae,U0065,2025-07-31T15:21:45,page_view,web,desktop,macOS,,paid_search,none,quote_start,Motor,Auckland,NZ
b5f83085-dd18-4f8d-bb5a-d1af2bc08a05,U0065,2025-07-31T15:24:55,quote_start,web,desktop,macOS,,paid_search,none,checkout,Motor,Auckland,NZ
923263c8-3169-4f41-9d33-3df2f35877bf,U0065,2025-07-31T15:27:00,quote_details,web,desktop,macOS,,paid_search,none,quote_details,Motor,Auckland,NZ
b2ebade1-e444-4e9c-b047-46143854b2a6,U0065,2025-07-31T15:27:23,quote_submit,web,desktop,macOS,,paid_search,none,checkout,Contents,Auckland,NZ
1f994dd7-20ed-4003-891e-d2271253a8bc,U0065,2025-07-31T15:28:02,login,web,desktop,macOS,,paid_search,none,support,Motor,Auckland,NZ
8becdd6d-60da-4dc9-89ad-4f4a9a73e40c,U0065,2025-08-03T18:18:28,page_view,web,laptop,macOS,,direct,none,checkout,Motor,Tauranga,NZ
43dccb97-1f7c-4544-8c17-bc11eeafcdc0,U0065,2025-08-03T18:22:12,page_view,web,laptop,macOS,,direct,none,quote_details,Motor,Tauranga,NZ
5eb4d74a-accb-495c-ba82-2e34d4c60f40,U0065,2025-08-03T18:26:54,quote_start,web,laptop,macOS,,direct,none,quote_submit,Home,Tauranga,NZ
f59b125e-94bb-401c-9507-6823c64ab0e9,U0065,2025-08-05T17:14:56,page_view,web,laptop,Windows,,push,none,quote_start,Motor,Wellington,NZ
74fffa00-6384-4151-bcee-6b4447bc4a1d,U0065,2025-08-05T17:15:12,page_view,web,laptop,Windows,,push,none,checkout,Motor,Wellington,NZ
b05da656-0c85-4af6-9820-a9f583520537,U0065,2025-08-05T17:18:21,page_view,web,laptop,Windows,,push,none,checkout,Home,Wellington,NZ
8dc71fec-b222-4780-a447-1e009287175a,U0065,2025-08-05T17:18:39,page_view,web,laptop,Windows,,push,none,quote_start,Motor,Wellington,NZ
b2631116-5c4d-4c88-aa7e-1d1592e675b6,U0065,2025-08-05T17:19:35,support_click,web,laptop,Windows,,push,none,quote_details,Motor,Wellington,NZ
f91594de-6189-4f7b-9f40-4b9a3b48bc94,U0065,2025-08-05T17:21:03,support_click,web,laptop,Windows,,push,none,account,Motor,Wellington,NZ
6fb1f97f-ae03-480c-a4db-f4452cab71f2,U0065,2025-08-09T08:49:12,page_view,web,desktop,macOS,,push,none,quote_details,Contents,Wellington,NZ
5b29ec72-2fda-4d64-b6cd-e50fe7375fba,U0065,2025-08-09T08:53:26,page_view,web,desktop,macOS,,push,none,checkout,Motor,Wellington,NZ
fbfb25e6-dbd0-4b3d-9132-0c963e0f6818,U0065,2025-08-09T08:54:00,quote_start,web,desktop,macOS,,push,none,quote_submit,Home,Wellington,NZ
0f9392ae-eabc-4a66-84f6-6d54a8fd1d57,U0065,2025-08-09T08:57:48,login,web,desktop,macOS,,push,none,quote_submit,Contents,Wellington,NZ
a99596f2-2fe5-4224-96cc-d02d7f870785,U0065,2025-08-09T09:02:03,login,web,desktop,macOS,,push,none,home,Motor,Wellington,NZ
9bad4c37-4d8f-4544-93d7-466a730dec1a,U0065,2025-08-09T09:02:28,support_click,web,desktop,macOS,,push,none,checkout,Contents,Wellington,NZ
85d9c255-b76d-4e05-bd20-5ab9cf3cbb0b,U0065,2025-08-09T09:05:24,login,web,desktop,macOS,,push,none,quote_submit,Motor,Wellington,NZ
88d72225-ef06-4047-99ee-a6a35afaf471,U0066,2025-07-17T10:52:49,page_view,web,desktop,Linux,,paid_search,retargeting,checkout,Motor,Wellington,NZ
cceb9427-e309-4c7e-820b-c1e901c7768e,U0066,2025-07-17T10:53:15,page_view,web,desktop,Linux,,paid_search,retargeting,quote_submit,Motor,Wellington,NZ
bc394cf7-3943-4b9d-889e-df80308e4541,U0066,2025-07-17T10:56:02,support_click,web,desktop,Linux,,paid_search,retargeting,checkout,Motor,Wellington,NZ
c6b78af5-f23d-4d7a-b378-912be0192951,U0066,2025-07-17T10:56:04,page_view,web,desktop,Linux,,paid_search,retargeting,quote_details,Home,Wellington,NZ
7d0bfd10-d213-4966-bea0-7c03bdf89cef,U0066,2025-07-17T10:57:07,login,web,desktop,Linux,,paid_search,retargeting,home,Motor,Wellington,NZ
3a58b3c6-2c4d-4e17-a3af-797de58c5a3f,U0066,2025-07-17T10:58:53,support_click,web,desktop,Linux,,paid_search,retargeting,account,Motor,Wellington,NZ
004ea864-1ca5-4c8c-ac3b-acc3b231710d,U0066,2025-07-17T10:59:07,login,web,desktop,Linux,,paid_search,retargeting,quote_details,Motor,Wellington,NZ
1cf9a866-2538-487e-86ff-fbed0bf3c9b8,U0066,2025-07-17T11:00:59,login,web,desktop,Linux,,paid_search,retargeting,checkout,Home,Wellington,NZ
53be535f-96fd-471b-a236-74c8590d8c9c,U0066,2025-07-18T16:12:33,page_view,web,laptop,macOS,,paid_search,none,quote_details,Motor,Christchurch,NZ
02b9656e-692e-43a7-bb45-2e3bb876957c,U0066,2025-07-18T16:16:17,page_view,web,laptop,macOS,,paid_search,none,quote_start,Motor,Christchurch,NZ
dca5a838-ff68-440a-aa64-942f04561626,U0066,2025-07-18T16:19:23,quote_start,web,laptop,macOS,,paid_search,none,account,Motor,Christchurch,NZ
e92295fc-ebe0-4426-9572-a78bac3ad30c,U0066,2025-07-18T16:22:46,quote_details,web,laptop,macOS,,paid_search,none,quote_start,Motor,Christchurch,NZ
fae40d42-15ab-4b8a-a9a7-b55769256888,U0066,2025-07-19T11:49:40,page_view,web,laptop,Linux,,paid_search,welcome,quote_start,Motor,Auckland,NZ
b6e0451f-543d-4898-b80e-53493dac4554,U0066,2025-07-19T11:49:45,page_view,web,laptop,Linux,,paid_search,welcome,home,Motor,Auckland,NZ
a2c84c0f-0e0d-43af-8ac7-e8d16f59600d,U0066,2025-07-19T11:52:32,page_view,web,laptop,Linux,,paid_search,welcome,quote_start,Motor,Auckland,NZ
a20af985-0865-4f2d-b42a-a1d4b795c8c5,U0066,2025-07-24T09:24:40,page_view,web,laptop,macOS,,direct,none,account,Motor,Christchurch,NZ
0a28ef2f-5fab-460c-b732-bacb023636b6,U0066,2025-07-24T09:25:02,page_view,web,laptop,macOS,,direct,none,quote_submit,Motor,Christchurch,NZ
fe921e1d-3d24-472a-87ae-2e5aeb7f0336,U0066,2025-07-24T09:26:40,login,web,laptop,macOS,,direct,none,quote_details,Home,Christchurch,NZ
99c8d18a-e30d-4103-9093-732fb328e8b5,U0066,2025-07-24T09:28:48,login,web,laptop,macOS,,direct,none,quote_submit,Motor,Christchurch,NZ
206ff9c0-1b8a-4988-ba18-625e62d2959e,U0066,2025-07-24T09:30:17,page_view,web,laptop,macOS,,direct,none,home,Home,Christchurch,NZ
40246299-5610-4a34-9d30-96c906518331,U0066,2025-07-27T13:21:12,page_view,web,desktop,Linux,,direct,welcome,quote_submit,Contents,Tauranga,NZ
39a9669e-feec-4271-8c0b-72388f20bc3d,U0066,2025-07-27T13:22:04,page_view,web,desktop,Linux,,direct,welcome,home,Motor,Tauranga,NZ
d1836903-6140-4ca2-8a60-6526cbf8c32c,U0066,2025-07-27T13:24:14,quote_start,web,desktop,Linux,,direct,welcome,quote_start,Contents,Tauranga,NZ
4e374b56-7add-484a-91d1-af756b856a8b,U0066,2025-07-28T08:15:08,page_view,web,laptop,Windows,,direct,retargeting,support,Motor,Dunedin,NZ
0a2f633e-4dbf-4558-8bf1-f9e598b3c7a4,U0066,2025-07-28T08:18:11,page_view,web,laptop,Windows,,direct,retargeting,home,Motor,Dunedin,NZ
2e6a7311-86e5-4b74-82bc-27aacef39460,U0066,2025-08-02T11:26:49,page_view,web,laptop,Linux,,paid_search,none,support,Motor,Dunedin,NZ
9d05c26a-01f2-4892-99b7-0015fe987797,U0066,2025-08-02T11:27:14,page_view,web,laptop,Linux,,paid_search,none,quote_submit,Contents,Dunedin,NZ
75e6a57f-84cf-4ffe-8293-06ee55b8bc87,U0066,2025-08-02T11:29:23,login,web,laptop,Linux,,paid_search,none,checkout,Motor,Dunedin,NZ
a5d1210a-ccd0-4400-9926-2464f690b624,U0066,2025-08-02T11:30:19,login,web,laptop,Linux,,paid_search,none,checkout,Home,Dunedin,NZ
03e612e9-49b0-4c61-a05a-0d978f84ff8a,U0066,2025-08-02T11:30:49,support_click,web,laptop,Linux,,paid_search,none,quote_start,Contents,Dunedin,NZ
7dd9b809-acd3-4327-ac4d-ca37999eb662,U0066,2025-08-02T11:35:43,login,web,laptop,Linux,,paid_search,none,quote_details,Motor,Dunedin,NZ
94374e9b-2cfc-41b5-a891-e96fb8181b83,U0066,2025-08-02T11:38:22,support_click,web,laptop,Linux,,paid_search,none,quote_details,Contents,Dunedin,NZ
576bdb57-c366-4f76-b330-46f46ad0e639,U0066,2025-08-02T11:42:46,support_click,web,laptop,Linux,,paid_search,none,checkout,Motor,Dunedin,NZ
c887df7d-7865-412d-b34d-3dc7760af360,U0066,2025-08-05T13:43:37,page_view,web,desktop,Linux,,direct,none,support,Home,Wellington,NZ
b07c452d-f2a3-4f21-9705-6698490d73d1,U0066,2025-08-05T13:46:07,page_view,web,desktop,Linux,,direct,none,quote_submit,Home,Wellington,NZ
6a72093f-6ce4-4cc2-b971-402d52ff3baf,U0066,2025-08-05T13:49:06,login,web,desktop,Linux,,direct,none,home,Contents,Wellington,NZ
489b56a3-36f0-466c-82de-8514994e202c,U0066,2025-08-05T13:52:23,page_view,web,desktop,Linux,,direct,none,support,Contents,Wellington,NZ
61e38b1a-7691-4835-ac67-e4c90775f361,U0066,2025-08-05T13:55:56,support_click,web,desktop,Linux,,direct,none,home,Home,Wellington,NZ
db812147-ab7d-41f0-8c33-b1f64d883b6c,U0066,2025-08-05T13:58:16,page_view,web,desktop,Linux,,direct,none,checkout,Contents,Wellington,NZ
b85c67dc-77bf-497f-b21c-2cfb8ba1bc22,U0066,2025-08-06T12:11:16,page_view,web,laptop,Windows,,direct,none,home,Home,Wellington,NZ
5de15a93-b6d6-4875-9d37-0e1c2ca0b7c3,U0066,2025-08-06T12:14:00,page_view,web,laptop,Windows,,direct,none,quote_submit,Home,Wellington,NZ
f037b294-e334-4b81-abf7-2ec0b62466b4,U0067,2025-07-20T22:10:40,app_open,app,tablet,iOS,2.8.4,direct,none,account,Home,Wellington,NZ
0ea00e36-e1a0-493f-beff-8c50e56752ad,U0067,2025-07-20T22:10:51,page_view,app,tablet,iOS,2.8.4,direct,none,quote_details,Contents,Wellington,NZ
a239026d-7dbc-497b-87dd-a72e4cd633c9,U0067,2025-07-24T16:53:20,app_open,app,phone,iOS,2.8.4,direct,none,support,Home,Hamilton,NZ
61de9f5d-4307-4576-9072-a95615fd4cbd,U0067,2025-07-24T16:54:53,page_view,app,phone,iOS,2.8.4,direct,none,home,Motor,Hamilton,NZ
85624fed-cb54-42b5-abfc-ee16ff283c81,U0067,2025-07-24T16:57:10,quote_start,app,phone,iOS,2.8.4,direct,none,quote_submit,Home,Hamilton,NZ
147289a7-fcaa-4fb1-a147-3192f5d071e8,U0067,2025-07-24T16:58:37,quote_details,app,phone,iOS,2.8.4,direct,none,quote_submit,Contents,Hamilton,NZ
a0c435bb-a687-482b-a191-271329b84d9b,U0067,2025-07-28T19:48:27,app_open,app,phone,iOS,2.8.4,push,welcome,account,Motor,Wellington,NZ
64d52c79-e039-4d86-9595-857afa2be89f,U0067,2025-07-28T19:52:54,page_view,app,phone,iOS,2.8.4,push,welcome,support,Contents,Wellington,NZ
323a9a84-6f80-49c5-93bf-609e49e8f005,U0067,2025-07-28T19:56:00,quote_start,app,phone,iOS,2.8.4,push,welcome,support,Motor,Wellington,NZ
5229f242-1006-48b8-933a-ac71f9fddff5,U0067,2025-07-28T20:00:26,quote_details,app,phone,iOS,2.8.4,push,welcome,quote_start,Motor,Wellington,NZ
24b547e9-6410-4f7c-9982-d7b8aeafbc33,U0067,2025-08-01T12:30:25,app_open,app,phone,Android,2.8.4,direct,none,checkout,Home,Wellington,NZ
2a085acf-40a9-4c9e-8feb-d3a2c23200a8,U0067,2025-08-01T12:34:21,page_view,app,phone,Android,2.8.4,direct,none,quote_start,Contents,Wellington,NZ
3701363b-1ad5-46ea-8f1a-818b78db61a0,U0067,2025-08-01T12:35:34,quote_start,app,phone,Android,2.8.4,direct,none,quote_details,Home,Wellington,NZ
d6bcea06-7bcc-4d77-8968-33344dca6821,U0067,2025-08-01T12:37:30,support_click,app,phone,Android,2.8.4,direct,none,home,Motor,Wellington,NZ
ed159b1c-2f8c-4da7-9995-49848759a480,U0067,2025-08-03T18:08:06,app_open,app,phone,Android,2.8.4,direct,welcome,support,Home,Auckland,NZ
6e63ac1f-8ff1-4ed7-94b1-3d3916d8c06c,U0067,2025-08-03T18:10:26,page_view,app,phone,Android,2.8.4,direct,welcome,support,Home,Auckland,NZ
257ee48d-1bcb-4290-bb4b-3d6711cd2f93,U0067,2025-08-03T18:15:08,support_click,app,phone,Android,2.8.4,direct,welcome,support,Motor,Auckland,NZ
5fab0992-313b-4ba2-9a74-160981fb5099,U0067,2025-08-03T18:17:12,page_view,app,phone,Android,2.8.4,direct,welcome,quote_start,Home,Auckland,NZ
1572716a-2766-4d1c-82f7-c2a382945da2,U0067,2025-08-03T18:18:53,support_click,app,phone,Android,2.8.4,direct,welcome,quote_details,Motor,Auckland,NZ
c396606e-4cbb-4e56-8aa4-972569f2a64c,U0067,2025-08-08T21:41:34,app_open,app,phone,iOS,2.8.4,email,welcome,home,Home,Wellington,NZ
1d6e10d7-f613-4b78-9ff0-3a247f915181,U0067,2025-08-08T21:44:46,page_view,app,phone,iOS,2.8.4,email,welcome,quote_details,Contents,Wellington,NZ
9278eba6-784a-4a2f-a345-ec15880001f2,U0067,2025-08-08T21:46:16,login,app,phone,iOS,2.8.4,email,welcome,quote_details,Motor,Wellington,NZ
f69d088b-32d1-4f79-93ed-dfe19873c56f,U0067,2025-08-08T21:48:29,support_click,app,phone,iOS,2.8.4,email,welcome,quote_details,Contents,Wellington,NZ
003f300c-9fca-4d02-b1f4-30858efe9d80,U0067,2025-08-08T21:51:29,support_click,app,phone,iOS,2.8.4,email,welcome,quote_submit,Motor,Wellington,NZ
fb9cc5f8-6e0f-4b91-995b-331b5a644c96,U0067,2025-08-08T21:52:04,support_click,app,phone,iOS,2.8.4,email,welcome,quote_submit,Motor,Wellington,NZ
fefca235-1ba6-4994-8f5b-b0231c1ac36a,U0069,2025-07-15T12:27:00,page_view,web,laptop,Windows,,paid_search,winter_sale,checkout,Motor,Wellington,NZ
37e03806-34b7-4089-be25-98d8d2ea5608,U0069,2025-07-15T12:30:37,page_view,web,laptop,Windows,,paid_search,winter_sale,quote_details,Home,Wellington,NZ
55ed61b7-673e-4bbc-bbce-8f20ea4faf0a,U0069,2025-07-17T19:04:35,page_view,web,laptop,macOS,,direct,retargeting,checkout,Contents,Auckland,NZ
d234c631-2b8e-411f-ba66-e3aae6576410,U0069,2025-07-17T19:04:48,page_view,web,laptop,macOS,,direct,retargeting,home,Motor,Auckland,NZ
27325f06-3b89-4819-ac7c-67337b17044c,U0069,2025-07-17T19:09:31,login,web,laptop,macOS,,direct,retargeting,quote_details,Motor,Auckland,NZ
fd370255-a54e-4338-862b-a05d05141c47,U0069,2025-07-21T08:53:08,page_view,web,desktop,Windows,,direct,none,quote_submit,Motor,Christchurch,NZ
50dddba7-1ab9-4ae4-9648-03d6ca401544,U0069,2025-07-21T08:55:38,page_view,web,desktop,Windows,,direct,none,support,Home,Christchurch,NZ
3c5a8a23-0b3b-4302-91ee-b49106a07343,U0069,2025-07-21T08:57:12,login,web,desktop,Windows,,direct,none,account,Motor,Christchurch,NZ
73d1dce8-d72b-43fc-aa1a-278c282bb8b8,U0069,2025-07-21T08:58:12,support_click,web,desktop,Windows,,direct,none,account,Home,Christchurch,NZ
f0dc2dbe-82f8-4472-877d-703fe9e16aed,U0069,2025-07-22T22:59:08,page_view,web,laptop,macOS,,direct,welcome,quote_submit,Home,Tauranga,NZ
9553d0ff-4b8b-47aa-9971-acd9c0f65a8c,U0069,2025-07-22T23:02:51,page_view,web,laptop,macOS,,direct,welcome,quote_start,Motor,Tauranga,NZ
a42288df-cb25-4a3c-911a-3fb536e37b7b,U0069,2025-07-22T23:05:26,quote_start,web,laptop,macOS,,direct,welcome,home,Contents,Tauranga,NZ
b34d0547-b9dc-4ef7-b5de-e2eaf434553a,U0069,2025-07-22T23:05:35,quote_details,web,laptop,macOS,,direct,welcome,checkout,Motor,Tauranga,NZ
a3e9372a-65c5-4d30-8cf0-0fe637952767,U0069,2025-07-23T09:26:40,page_view,web,laptop,Linux,,direct,none,quote_details,Motor,Hamilton,NZ
42371131-492e-47d5-bd5c-c5ac5f26ad97,U0069,2025-07-23T09:30:03,page_view,web,laptop,Linux,,direct,none,checkout,Motor,Hamilton,NZ
a706369a-cecf-4951-b795-b224de954cf3,U0069,2025-07-23T09:33:00,login,web,laptop,Linux,,direct,none,quote_start,Motor,Hamilton,NZ
f673b711-ec21-4b75-82de-969f26489186,U0069,2025-07-23T09:34:36,support_click,web,laptop,Linux,,direct,none,home,Motor,Hamilton,NZ
7ebf39e4-2788-4d76-88ae-0f8d6d3cbb92,U0069,2025-07-23T09:39:02,support_click,web,laptop,Linux,,direct,none,support,Contents,Hamilton,NZ
1fc68a5e-bcf2-426f-97c6-9ad41683d174,U0069,2025-07-23T09:42:54,support_click,web,laptop,Linux,,direct,none,account,Motor,Hamilton,NZ
6da00269-bf81-4b44-8047-447799ef8d9a,U0069,2025-07-24T11:48:52,app_open,app,phone,Android,2.9.2,email,retargeting,quote_details,Contents,Wellington,NZ
48bfe99f-6d61-42bb-bd16-dbe9559fbaae,U0069,2025-07-24T11:49:47,page_view,app,phone,Android,2.9.2,email,retargeting,quote_start,Motor,Wellington,NZ
803c7259-2b2f-4645-93d7-a0054d44100a,U0069,2025-07-24T11:51:34,quote_start,app,phone,Android,2.9.2,email,retargeting,home,Motor,Wellington,NZ
339db644-41ca-47b7-8223-2b0bd7fe8b0d,U0069,2025-07-24T11:52:22,quote_details,app,phone,Android,2.9.2,email,retargeting,checkout,Motor,Wellington,NZ
d3403008-146e-4ae3-8e38-f6fd81293757,U0069,2025-07-24T11:54:53,support_click,app,phone,Android,2.9.2,email,retargeting,account,Contents,Wellington,NZ
2f6e5374-c85c-4ae9-9681-32128ec02d32,U0069,2025-07-25T09:06:04,page_view,web,laptop,Linux,,direct,winter_sale,quote_details,Motor,Wellington,NZ
05c43ca5-0ef5-43bb-a3d1-c69ddb005684,U0069,2025-07-25T09:07:08,page_view,web,laptop,Linux,,direct,winter_sale,quote_details,Motor,Wellington,NZ
e64a1351-ad04-43f7-8d84-556570cad222,U0069,2025-07-25T09:11:49,quote_start,web,laptop,Linux,,direct,winter_sale,home,Motor,Wellington,NZ
b94481da-3d27-4ea8-b80d-73fa7ba9b237,U0069,2025-07-25T09:13:24,quote_details,web,laptop,Linux,,direct,winter_sale,checkout,Home,Wellington,NZ
b9682f09-5eaf-4afc-bb20-e6d0cb09628c,U0069,2025-07-28T08:56:54,page_view,web,laptop,Windows,,push,none,checkout,Home,Wellington,NZ
681d5441-784f-435f-a450-ab2581f46877,U0069,2025-07-28T08:58:42,page_view,web,laptop,Windows,,push,none,quote_submit,Motor,Wellington,NZ
01ffc3f0-ec1b-4392-8d98-16a1f39e4fc3,U0069,2025-07-28T09:02:50,quote_start,web,laptop,Windows,,push,none,quote_start,Contents,Wellington,NZ
3fd277f8-45d0-480e-9797-59774e61971e,U0069,2025-07-28T09:03:22,login,web,laptop,Windows,,push,none,support,Home,Wellington,NZ
1d15cc0c-508c-43c3-8fff-8c8b3b432c67,U0069,2025-07-28T09:04:35,page_view,web,laptop,Windows,,push,none,support,Motor,Wellington,NZ
5fc0d8bf-0dc3-4dc4-9065-7a84671ff075,U0069,2025-07-28T09:09:08,support_click,web,laptop,Windows,,push,none,quote_details,Home,Wellington,NZ
b9c4fe72-fe95-469e-aa32-16792ac87751,U0069,2025-07-29T20:30:55,page_view,web,laptop,Linux,,direct,none,quote_submit,Motor,Dunedin,NZ
ad0c0d07-2289-43cd-a94b-de1aef7520ad,U0069,2025-07-29T20:34:29,page_view,web,laptop,Linux,,direct,none,quote_submit,Home,Dunedin,NZ
1e1a3535-1d6b-4754-be4a-dc52ee10162c,U0069,2025-07-29T20:37:16,quote_start,web,laptop,Linux,,direct,none,home,Home,Dunedin,NZ
b1f370e5-afa6-4d79-947d-4ab64d0e2b8c,U0069,2025-07-29T20:38:28,page_view,web,laptop,Linux,,direct,none,account,Motor,Dunedin,NZ
648408e6-c6b5-4f55-9256-972390e1b849,U0069,2025-07-30T17:04:16,page_view,web,desktop,macOS,,email,none,checkout,Motor,Wellington,NZ
